#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1154#DNAnona/hAT	DNAnona/hAT	TIR_transposon	35	94	4	13	5,8	201	81	0
Os1169#DNAnona/hAT	DNAnona/hAT	TIR_transposon	178	89	19	11	5,8	570	80	0
Os1181#DNAnona/hAT	DNAnona/hAT	TIR_transposon	243	91	20	7	5,8	1401	88	0
Os1196#DNAnona/hAT	DNAnona/hAT	TIR_transposon	308	87	15	20	5,8	488	94	0
Os1223#DNAnona/hAT	DNAnona/hAT	TIR_transposon	493	80	6	6	5,8	744	92	0
Os1262#DNAnona/hAT	DNAnona/hAT	TIR_transposon	135	83	3	17	5,8	562	96	0
Os1293#DNAnona/hAT	DNAnona/hAT	TIR_transposon	392	86	16	6	5,8	1423	84	0
Os1296#DNAnona/hAT	DNAnona/hAT	TIR_transposon	80	81	3	8	5,8	530	93	0
Os1342#DNAauto/hAT	DNAauto/hAT	TIR_transposon	169	86	3	5	5,8	3667	83	0
Os1359#DNAnona/hAT	DNAnona/hAT	TIR_transposon	30	84	11	16	5,8	788	95	0
Os1366#DNAnona/hAT	DNAnona/hAT	TIR_transposon	288	80	3	5	5,8	159	81	0
Os1371#DNAauto/hAT	DNAauto/hAT	TIR_transposon	256	84	10	8	5,8	4057	98	0
Os1376#DNAnona/hAT	DNAnona/hAT	TIR_transposon	191	82	18	6	5,8	1924	86	0
Os1392#DNAnona/hAT	DNAnona/hAT	TIR_transposon	129	84	5	17	5,8	158	97	0
Os1405#DNAnona/hAT	DNAnona/hAT	TIR_transposon	326	85	16	10	5,8	521	94	0
Os1407#DNAnona/hAT	DNAnona/hAT	TIR_transposon	109	89	13	6	5,8	601	91	0
Os1417#DNAnona/hAT	DNAnona/hAT	TIR_transposon	366	80	16	12	5,8	976	80	0
Os1429#DNAnona/hAT	DNAnona/hAT	TIR_transposon	221	92	7	18	5,8	887	83	0
Os1430#DNAnona/hAT	DNAnona/hAT	TIR_transposon	249	89	2	9	5,8	168	94	0
Os1434#DNAauto/hAT	DNAauto/hAT	TIR_transposon	98	82	14	9	5,8	2815	96	0
Os1435#DNAnona/hAT	DNAnona/hAT	TIR_transposon	482	90	13	18	5,8	1086	89	0
Os1459#DNAnona/hAT	DNAnona/hAT	TIR_transposon	63	95	16	9	5,8	158	96	0
Os1463_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	268	82	7	17	5,8	1135	96	0
Os1489#DNAnona/hAT	DNAnona/hAT	TIR_transposon	348	80	11	13	5,8	179	86	0
Os1523#DNAauto/hAT	DNAauto/hAT	TIR_transposon	428	84	12	12	5,8	3488	85	0
Os1524#DNAauto/hAT	DNAauto/hAT	TIR_transposon	144	90	12	17	5,8	1862	87	0
Os1550#DNAauto/hAT	DNAauto/hAT	TIR_transposon	398	83	12	12	5,8	3815	86	0
Os1582#DNAnona/hAT	DNAnona/hAT	TIR_transposon	465	80	16	15	5,8	236	95	0
Os1592#DNAnona/hAT	DNAnona/hAT	TIR_transposon	9	90	2	8	5,8	223	89	0
Os1599#DNAnona/hAT	DNAnona/hAT	TIR_transposon	290	95	6	20	5,8	788	89	0
Os1604#DNAnona/hAT	DNAnona/hAT	TIR_transposon	350	83	14	11	5,8	590	85	0
Os1616#DNAnona/hAT	DNAnona/hAT	TIR_transposon	304	88	19	11	5,8	729	85	0
Os1669#DNAnona/hAT	DNAnona/hAT	TIR_transposon	55	92	7	12	5,8	437	87	0
Os1671#DNAnona/hAT	DNAnona/hAT	TIR_transposon	364	83	18	6	5,8	181	83	0
Os1672#DNAnona/hAT	DNAnona/hAT	TIR_transposon	470	88	7	12	5,8	601	92	0
Os1689#DNAnona/hAT	DNAnona/hAT	TIR_transposon	466	94	19	16	5,8	236	80	0
Os1695#DNAauto/hAT	DNAauto/hAT	TIR_transposon	169	84	15	15	5,8	4551	85	0
Os1710#DNAnona/hAT	DNAnona/hAT	TIR_transposon	322	85	16	10	5,8	437	94	0
Os1722#DNAnona/hAT	DNAnona/hAT	TIR_transposon	258	92	18	16	5,8	606	86	0
Os1734#DNAnona/hAT	DNAnona/hAT	TIR_transposon	298	92	18	10	5,8	647	81	0
Os1751#DNAnona/hAT	DNAnona/hAT	TIR_transposon	20	82	1	17	5,8	289	86	0
Os1758#DNAnona/hAT	DNAnona/hAT	TIR_transposon	69	81	7	6	5,8	464	96	0
Os1759#DNAnona/hAT	DNAnona/hAT	TIR_transposon	84	88	7	18	5,8	850	97	0
Os1772#DNAnona/hAT	DNAnona/hAT	TIR_transposon	417	87	14	18	5,8	950	84	0
Os1776#DNAnona/hAT	DNAnona/hAT	TIR_transposon	206	88	12	19	5,8	497	89	0
Os1779#DNAnona/hAT	DNAnona/hAT	TIR_transposon	163	92	9	16	5,8	754	91	0
Os1790#DNAnona/hAT	DNAnona/hAT	TIR_transposon	111	88	5	6	5,8	679	92	0
Os1799#DNAnona/hAT	DNAnona/hAT	TIR_transposon	18	92	12	11	5,8	234	93	0
Os1820#DNAnona/hAT	DNAnona/hAT	TIR_transposon	444	93	10	19	5,8	278	92	0
Os1834#DNAnona/hAT	DNAnona/hAT	TIR_transposon	329	91	2	7	5,8	236	98	0
Os1865#DNAnona/hAT	DNAnona/hAT	TIR_transposon	96	95	19	8	5,8	178	98	0
Os1927#DNAnona/hAT	DNAnona/hAT	TIR_transposon	99	80	14	18	5,8	1008	91	0
Os1931#DNAnona/hAT	DNAnona/hAT	TIR_transposon	224	89	5	6	5,8	3930	85	0
Os1944_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	82	92	14	18	5,8	901	96	0
Os1999#DNAnona/hAT	DNAnona/hAT	TIR_transposon	125	85	11	11	5,8	996	87	0
Os2008#DNAnona/hAT	DNAnona/hAT	TIR_transposon	279	84	16	6	5,8	182	83	0
Os2014#DNAnona/hAT	DNAnona/hAT	TIR_transposon	60	92	14	13	5,8	426	98	0
Os2019#DNAnona/hAT	DNAnona/hAT	TIR_transposon	236	80	16	17	5,8	963	93	0
Os2022#DNAnona/hAT	DNAnona/hAT	TIR_transposon	213	86	15	8	5,8	632	92	0
Os2046#DNAnona/hAT	DNAnona/hAT	TIR_transposon	191	82	16	14	5,8	3256	88	0
Os2053#DNAnona/hAT	DNAnona/hAT	TIR_transposon	442	84	5	13	5,8	473	98	0
Os2054#DNAnona/hAT	DNAnona/hAT	TIR_transposon	340	81	15	15	5,8	510	94	0
Os2057#DNAnona/hAT	DNAnona/hAT	TIR_transposon	42	93	17	18	5,8	458	84	0
Os2059#DNAnona/hAT	DNAnona/hAT	TIR_transposon	98	93	6	6	5,8	426	88	0
Os2062#DNAnona/hAT	DNAnona/hAT	TIR_transposon	113	82	20	13	5,8	540	91	0
Os2067#DNAnona/hAT	DNAnona/hAT	TIR_transposon	428	80	14	6	5,8	250	88	0
Os2075#DNAnona/hAT	DNAnona/hAT	TIR_transposon	488	90	6	17	5,8	415	94	0
Os2106#DNAnona/hAT	DNAnona/hAT	TIR_transposon	315	85	7	18	5,8	3796	95	0
Os2112#DNAnona/hAT	DNAnona/hAT	TIR_transposon	389	94	3	9	5,8	1008	89	0
Os2120#DNAnona/hAT	DNAnona/hAT	TIR_transposon	330	94	12	8	5,8	409	88	0
Os2127#DNAnona/hAT	DNAnona/hAT	TIR_transposon	451	88	1	12	5,8	992	92	0
Os2152#DNAnona/hAT	DNAnona/hAT	TIR_transposon	172	83	9	10	5,8	155	97	0
Os2164#DNAnona/hAT	DNAnona/hAT	TIR_transposon	291	90	11	10	5,8	943	96	0
Os2198#DNAnona/hAT	DNAnona/hAT	TIR_transposon	251	91	4	16	5,8	1027	87	0
Os2207#DNAnona/hAT	DNAnona/hAT	TIR_transposon	97	95	10	5	5,8	2353	86	0
Os2209#DNAnona/hAT	DNAnona/hAT	TIR_transposon	33	88	10	20	5,8	828	88	0
Os2227#DNAnona/hAT	DNAnona/hAT	TIR_transposon	274	81	6	14	5,8	1047	86	0
Os2255#DNAnona/hAT	DNAnona/hAT	TIR_transposon	283	89	8	15	5,8	768	82	0
Os2264#DNAnona/hAT	DNAnona/hAT	TIR_transposon	28	80	18	14	5,8	429	80	0
Os2267#DNAnona/hAT	DNAnona/hAT	TIR_transposon	291	80	1	9	5,8	425	85	0
Os2295#DNAauto/hAT	DNAauto/hAT	TIR_transposon	402	83	7	13	5,8	3310	98	0
Os2348#DNAnona/hAT	DNAnona/hAT	TIR_transposon	140	87	11	14	5,8	2241	89	0
Os2420#DNAnona/hAT	DNAnona/hAT	TIR_transposon	477	87	3	8	5,8	568	92	0
Os2430#DNAauto/hAT	DNAauto/hAT	TIR_transposon	380	80	16	10	5,8	3806	97	0
Os2485#DNAnona/hAT	DNAnona/hAT	TIR_transposon	244	89	17	6	5,8	756	94	0
Os2505#DNAnona/hAT	DNAnona/hAT	TIR_transposon	47	92	15	7	5,8	943	83	0
Os2522#DNAnona/hAT	DNAnona/hAT	TIR_transposon	436	81	18	8	5,8	966	98	0
Os2523#DNAnona/hAT	DNAnona/hAT	TIR_transposon	387	93	13	11	5,8	271	97	0
Os2524#DNAnona/hAT	DNAnona/hAT	TIR_transposon	213	81	7	20	5,8	498	91	0
Os2530#DNAnona/hAT	DNAnona/hAT	TIR_transposon	33	94	10	17	5,8	3333	93	0
Os2557#DNAnona/hAT	DNAnona/hAT	TIR_transposon	323	90	13	5	5,8	987	90	0
Os2562#DNAnona/hAT	DNAnona/hAT	TIR_transposon	19	80	11	14	5,8	299	96	0
Os2612#DNAnona/hAT	DNAnona/hAT	TIR_transposon	121	85	7	19	5,8	819	88	0
Os2638#DNAnona/hAT	DNAnona/hAT	TIR_transposon	177	83	16	16	5,8	990	88	0
Os2689#DNAnona/hAT	DNAnona/hAT	TIR_transposon	48	82	4	13	5,8	424	96	0
Os2720#DNAnona/hAT	DNAnona/hAT	TIR_transposon	414	85	10	9	5,8	445	89	0
Os2721#DNAnona/hAT	DNAnona/hAT	TIR_transposon	225	87	3	6	5,8	420	84	0
Os2790#DNAnona/hAT	DNAnona/hAT	TIR_transposon	129	88	9	9	5,8	969	81	0
Os2795#DNAnona/hAT	DNAnona/hAT	TIR_transposon	240	85	2	18	5,8	612	85	0
Os2824#DNAnona/hAT	DNAnona/hAT	TIR_transposon	135	89	4	11	5,8	573	96	0
Os2837#DNAnona/hAT	DNAnona/hAT	TIR_transposon	226	94	3	16	5,8	644	83	0
Os2892#DNAnona/hAT	DNAnona/hAT	TIR_transposon	154	92	19	19	5,8	952	93	0
Os2893#DNAnona/hAT	DNAnona/hAT	TIR_transposon	8	82	18	16	5,8	528	80	0
Os2900#DNAnona/hAT	DNAnona/hAT	TIR_transposon	442	95	8	13	5,8	860	90	0
Os2901#DNAnona/hAT	DNAnona/hAT	TIR_transposon	298	80	5	14	5,8	778	93	0
Os2947_ICL#DNAnona/hAT	DNAnona/hAT	TIR_transposon	6	81	15	5	5,8	3204	90	0
Os2963#DNAnona/hAT	DNAnona/hAT	TIR_transposon	380	82	14	16	5,8	681	92	0
Os3043#DNAnona/hAT	DNAnona/hAT	TIR_transposon	54	83	6	5	5,8	975	86	0
Os3281#DNAauto/hAT	DNAauto/hAT	TIR_transposon	49	91	15	11	5,8	4786	80	0
Os3283#DNAnona/hAT	DNAnona/hAT	TIR_transposon	292	91	10	6	5,8	884	86	0
Os3287#DNAauto/hAT	DNAauto/hAT	TIR_transposon	212	82	7	19	5,8	6090	84	0
Os3288#DNAnona/hAT	DNAnona/hAT	TIR_transposon	323	93	3	5	5,8	2573	88	0
Os3293#DNAauto/hAT	DNAauto/hAT	TIR_transposon	178	91	20	18	5,8	4349	94	0
Os3294#DNAauto/hAT	DNAauto/hAT	TIR_transposon	248	89	12	16	5,8	3746	90	0
Os3323#DNAnona/hAT	DNAnona/hAT	TIR_transposon	145	89	10	17	5,8	1110	87	0
Os3397#DNAnona/hAT	DNAnona/hAT	TIR_transposon	319	87	4	7	5,8	957	81	0
Os3406#DNAnona/hAT	DNAnona/hAT	TIR_transposon	401	81	2	6	5,8	1098	83	0
Os3407#DNAnona/hAT	DNAnona/hAT	TIR_transposon	256	81	5	18	5,8	1219	98	0
Os3419#DNAnona/hAT	DNAnona/hAT	TIR_transposon	91	90	20	18	5,8	651	85	0
Os3420#DNAnona/hAT	DNAnona/hAT	TIR_transposon	118	82	13	17	5,8	546	91	0
Os3421#DNAnona/hAT	DNAnona/hAT	TIR_transposon	368	81	1	6	5,8	1024	98	0
Os3422#DNAnona/hAT	DNAnona/hAT	TIR_transposon	341	85	12	15	5,8	1093	80	0
Os3423#DNAnona/hAT	DNAnona/hAT	TIR_transposon	445	88	2	19	5,8	1323	86	0
Os3424#DNAnona/hAT	DNAnona/hAT	TIR_transposon	391	87	4	15	5,8	492	88	0
Os3426#DNAnona/hAT	DNAnona/hAT	TIR_transposon	196	88	2	10	5,8	906	96	0
Os3434#DNAnona/hAT	DNAnona/hAT	TIR_transposon	6	93	16	8	5,8	1836	81	0
Os3435#DNAnona/hAT	DNAnona/hAT	TIR_transposon	283	86	1	12	5,8	622	97	0
Os3439#DNAauto/hAT	DNAauto/hAT	TIR_transposon	500	86	20	13	5,8	3624	85	0
Os3519#DNAauto/hAT	DNAauto/hAT	TIR_transposon	440	85	14	16	5,8	4158	89	0
Os3520#DNAnona/hAT	DNAnona/hAT	TIR_transposon	354	92	14	14	5,8	664	97	0
Os3521#DNAnona/hAT	DNAnona/hAT	TIR_transposon	143	85	18	15	5,8	1222	85	0
Os3522#DNAnona/hAT	DNAnona/hAT	TIR_transposon	85	86	4	16	5,8	3123	94	0
Os3524#DNAnona/hAT	DNAnona/hAT	TIR_transposon	451	84	20	8	5,8	630	95	0
Os3527_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	299	94	19	10	5,8	1092	93	0
Os3532#DNAauto/hAT	DNAauto/hAT	TIR_transposon	476	84	4	20	5,8	4453	97	0
Os3533#DNAnona/hAT	DNAnona/hAT	TIR_transposon	481	85	15	19	5,8	937	81	0
Os3539#DNAnona/hAT	DNAnona/hAT	TIR_transposon	385	92	4	5	5,8	790	97	0
Os3541#DNAnona/hAT	DNAnona/hAT	TIR_transposon	345	95	1	11	5,8	646	93	0
Os3550#DNAnona/hAT	DNAnona/hAT	TIR_transposon	322	92	16	9	5,8	524	98	0
Os3555#DNAnona/hAT	DNAnona/hAT	TIR_transposon	260	90	5	5	5,8	826	90	0
Os3565#DNAnona/hAT	DNAnona/hAT	TIR_transposon	405	90	15	13	5,8	517	88	0
Os3569#DNAnona/hAT	DNAnona/hAT	TIR_transposon	295	80	13	11	5,8	818	92	0
Os3571#DNAnona/hAT	DNAnona/hAT	TIR_transposon	60	81	16	11	5,8	1900	95	0
Os3594#DNAnona/hAT	DNAnona/hAT	TIR_transposon	150	84	12	16	5,8	837	80	0
Os3646#DNAauto/hAT	DNAauto/hAT	TIR_transposon	269	86	15	10	5,8	3482	86	0
Os3651#DNAauto/hAT	DNAauto/hAT	TIR_transposon	205	81	5	14	5,8	3356	92	0
Os3652#DNAnona/hAT	DNAnona/hAT	TIR_transposon	63	80	1	8	5,8	2501	97	0
ATENSPM1#DNA/CACTA	DNA/CACTA	TIR_transposon	474	92	2	12	2,4	4548	97	0
ATENSPM10#DNA/CACTA	DNA/CACTA	TIR_transposon	457	86	2	9	2,4	8272	87	0
ATENSPM11#DNA/CACTA	DNA/CACTA	TIR_transposon	487	86	5	13	2,4	8144	94	0
ATENSPM12#DNA/CACTA	DNA/CACTA	TIR_transposon	13	89	1	13	2,4	9337	83	0
ATENSPM1A#DNA/CACTA	DNA/CACTA	TIR_transposon	229	84	16	5	2,4	4279	81	0
ATENSPM2#DNA/CACTA	DNA/CACTA	TIR_transposon	253	83	17	16	2,4	8253	91	0
ATENSPM3#DNA/CACTA	DNA/CACTA	TIR_transposon	171	88	2	16	2,4	8456	81	0
ATENSPM4#DNA/CACTA	DNA/CACTA	TIR_transposon	34	89	12	8	2,4	4855	83	0
ATENSPM5#DNA/CACTA	DNA/CACTA	TIR_transposon	453	83	17	10	2,4	8717	88	0
ATENSPM6#DNA/CACTA	DNA/CACTA	TIR_transposon	87	90	3	17	2,4	8825	95	0
ATENSPM7#DNA/CACTA	DNA/CACTA	TIR_transposon	264	84	18	15	2,4	8535	97	0
ATENSPM8#DNA/CACTA	DNA/CACTA	TIR_transposon	336	90	6	20	2,4	2375	98	0
ATENSPM9#DNA/CACTA	DNA/CACTA	TIR_transposon	151	94	11	12	2,4	9233	93	0
Chester-1#DNA/CACTA	DNA/CACTA	TIR_transposon	154	92	3	10	2,4	8216	84	0
Os0048#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	201	87	15	12	2,4	829	97	0
Os0051#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	419	87	15	20	2,4	1415	82	0
Os0052#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	298	90	19	16	2,4	9838	91	0
Os0129#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	285	83	11	14	2,4	11635	83	0
Os0257#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	9	80	2	13	2,4	966	86	0
Os0260#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	191	93	13	9	2,4	661	98	0
Os0279#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	22	94	6	7	2,4	1081	88	0
Os0286#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	53	87	20	19	2,4	912	87	0
Os0291#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	462	88	18	18	2,4	1918	89	0
Os0315#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	268	84	18	9	2,4	2276	90	0
Os0327#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	490	88	15	11	2,4	1568	83	0
Os0343#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	298	82	16	16	2,4	921	85	0
Os0405#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	393	82	12	15	2,4	10764	82	0
Os0440#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	478	83	4	11	2,4	5705	91	0
Os0488#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	285	87	20	5	2,4	6164	92	0
Os0493#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	14	94	5	5	2,4	796	87	0
Os0494#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	417	80	15	9	2,4	10595	97	0
Os0649#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	191	91	20	15	2,4	1691	92	0
Os0681#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	294	81	5	16	2,4	8497	94	0
Os0713#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	458	90	17	18	2,4	1230	86	0
Os0765#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	74	84	12	18	2,4	1306	97	0
Os0836#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	344	87	8	10	2,4	1269	91	0
Os0898#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	161	87	17	10	2,4	11313	82	0
Os0924#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	389	91	14	18	2,4	4585	94	0
Os0925#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	408	95	2	13	2,4	436	83	0
Os1025#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	399	85	16	16	2,4	1687	82	0
Os1080#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	11	88	13	7	2,4	1046	82	0
Os1156#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	149	90	14	10	2,4	10744	84	0
Os1278#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	422	89	7	5	2,4	2234	81	0
Os1279#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	455	88	6	17	2,4	13602	92	0
Os1303#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	125	94	12	5	2,4	233	88	0
Os1318#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	315	83	7	14	2,4	2658	86	0
Os1329#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	413	93	2	18	2,4	684	95	0
Os1336#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	130	88	5	11	2,4	668	83	0
Os1395#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	85	87	13	17	2,4	641	90	0
Os1442#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	194	82	17	17	2,4	4168	83	0
Os1503#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	213	86	9	10	2,4	373	87	0
Os1510#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	389	93	12	14	2,4	8872	89	0
Os1544#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	162	85	4	11	2,4	4625	98	0
Os1606#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	142	80	12	14	2,4	634	91	0
Os1622#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	277	82	11	11	2,4	9998	86	0
Os1639#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	201	83	13	19	2,4	119	92	0
Os1640#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	361	86	8	5	2,4	1827	87	0
Os1674#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	349	83	9	7	2,4	351	98	0
Os1675#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	309	91	5	20	2,4	11201	80	0
Os1698#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	353	80	11	20	2,4	553	96	0
Os1829#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	460	87	13	14	2,4	1107	86	0
Os1905#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	288	83	7	9	2,4	732	90	0
Os1933#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	175	89	4	6	2,4	1276	94	0
Os2009#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	445	90	10	11	2,4	1135	94	0
Os2026#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	150	83	13	14	2,4	2465	98	0
Os2029#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	407	87	15	12	2,4	1167	95	0
Os2063#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	201	84	4	13	2,4	5016	98	0
Os2217#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	373	85	19	11	2,4	3270	89	0
Os2240#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	186	86	16	19	2,4	12737	81	0
Os2247#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	224	84	9	10	2,4	898	90	0
Os2293#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	90	89	17	20	2,4	2749	95	0
Os2296#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	212	90	4	10	2,4	4052	98	0
Os2340#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	443	82	6	5	2,4	84	88	0
Os2480#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	404	88	15	8	2,4	8632	94	0
Os2504#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	159	91	9	14	2,4	455	92	0
Os2506#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	43	82	17	12	2,4	780	96	0
Os2544#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	375	89	16	7	2,4	698	97	0
Os2569#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	160	80	17	10	2,4	1055	98	0
Os2586#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	395	88	11	18	2,4	2078	93	0
Os2597#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	447	87	5	18	2,4	1035	85	0
Os2635#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	159	88	6	11	2,4	168	95	0
Os2647#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	201	88	16	11	2,4	837	86	0
Os2719#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	8	93	4	14	2,4	4537	91	0
Os2730#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	40	94	10	18	2,4	2176	98	0
Os2747#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	108	82	11	10	2,4	260	98	0
Os2771#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	63	83	19	5	2,4	525	95	0
Os2816#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	482	86	4	5	2,4	1242	86	0
Os2819#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	497	81	7	7	2,4	273	93	0
Os2826#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	55	83	12	14	2,4	539	96	0
Os2833#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	93	94	8	16	2,4	3011	94	0
Os2959#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	426	94	4	19	2,4	2027	90	0
Os2970#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	124	87	9	6	2,4	5832	84	0
Os2981#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	20	82	13	20	2,4	429	93	0
Os3001#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	382	94	6	19	2,4	994	88	0
Os3004#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	45	90	6	13	2,4	1021	80	0
Os3007#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	257	93	10	13	2,4	1049	92	0
Os3008#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	459	87	17	14	2,4	3362	94	0
Os3021#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	190	90	19	9	2,4	695	94	0
Os3079#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	124	89	1	8	2,4	1598	88	0
Os3120#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	305	84	14	18	2,4	994	98	0
Os3279#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	90	94	15	10	2,4	1118	84	0
Os3280#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	420	91	2	5	2,4	11652	89	0
Os3285#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	225	93	4	19	2,4	8216	89	0
Os3297#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	265	88	10	15	2,4	3131	90	0
Os3430#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	61	80	18	15	2,4	2944	95	0
Os3432#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	399	81	2	8	2,4	1420	91	0
Os3543#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	192	91	15	19	2,4	3667	88	0
Os3551#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	134	95	2	7	2,4	1612	95	0
Os3557#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	138	81	16	10	2,4	1317	93	0
Os3560#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	198	83	7	18	2,4	1288	91	0
ATIS112A#DNA/Harbinger	DNA/Harbinger	TIR_transposon	361	95	4	16	3,3	5099	98	0
HARBINGER#DNA/Harbinger	DNA/Harbinger	TIR_transposon	42	90	9	13	3,3	5382	86	0
SIMPLEGUY1#DNA/Harbinger	DNA/Harbinger	TIR_transposon	362	92	5	5	3,3	1068	86	0
ARNOLDY1#DNA/MuDR	DNA/MuDR	TIR_transposon	167	93	2	6	8,9	1936	86	0
AT10MU1#DNA/MuDR	DNA/MuDR	TIR_transposon	481	89	13	12	8,9	3770	81	0
AT9MU1#DNA/MuDR	DNA/MuDR	TIR_transposon	137	80	14	16	8,9	2102	85	0
AT9TSD1#DNA/MuDR	DNA/MuDR	TIR_transposon	439	95	17	19	8,9	2216	97	0
ATDNA1T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	117	86	18	16	8,9	3552	82	0
ATDNA2T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	71	83	8	5	8,9	1596	80	0
