#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1154#DNAnona/hAT	DNAnona/hAT	TIR_transposon	126	87	7	18	5,8	201	94	0
Os1169#DNAnona/hAT	DNAnona/hAT	TIR_transposon	872	81	16	9	5,8	570	97	0
Os1181#DNAnona/hAT	DNAnona/hAT	TIR_transposon	370	80	4	10	5,8	1401	90	0
Os1196#DNAnona/hAT	DNAnona/hAT	TIR_transposon	381	95	5	9	5,8	488	94	0
Os1223#DNAnona/hAT	DNAnona/hAT	TIR_transposon	783	91	6	20	5,8	744	86	0
Os1262#DNAnona/hAT	DNAnona/hAT	TIR_transposon	806	91	3	5	5,8	562	86	0
Os1293#DNAnona/hAT	DNAnona/hAT	TIR_transposon	836	80	19	5	5,8	1423	84	0
Os1296#DNAnona/hAT	DNAnona/hAT	TIR_transposon	502	86	11	9	5,8	530	87	0
Os1342#DNAauto/hAT	DNAauto/hAT	TIR_transposon	597	86	1	16	5,8	3667	90	0
Os1359#DNAnona/hAT	DNAnona/hAT	TIR_transposon	305	95	13	20	5,8	788	98	0
Os1366#DNAnona/hAT	DNAnona/hAT	TIR_transposon	429	94	9	13	5,8	159	88	0
Os1371#DNAauto/hAT	DNAauto/hAT	TIR_transposon	842	92	8	15	5,8	4057	90	0
Os1376#DNAnona/hAT	DNAnona/hAT	TIR_transposon	596	91	13	17	5,8	1924	88	0
Os1392#DNAnona/hAT	DNAnona/hAT	TIR_transposon	170	88	3	8	5,8	158	88	0
Os1405#DNAnona/hAT	DNAnona/hAT	TIR_transposon	15	83	18	11	5,8	521	81	0
Os1407#DNAnona/hAT	DNAnona/hAT	TIR_transposon	23	86	14	14	5,8	601	88	0
Os1417#DNAnona/hAT	DNAnona/hAT	TIR_transposon	852	80	5	5	5,8	976	86	0
Os1429#DNAnona/hAT	DNAnona/hAT	TIR_transposon	961	83	14	18	5,8	887	80	0
Os1430#DNAnona/hAT	DNAnona/hAT	TIR_transposon	42	82	5	15	5,8	168	98	0
Os1434#DNAauto/hAT	DNAauto/hAT	TIR_transposon	217	89	10	13	5,8	2815	83	0
Os1435#DNAnona/hAT	DNAnona/hAT	TIR_transposon	129	87	15	8	5,8	1086	88	0
Os1459#DNAnona/hAT	DNAnona/hAT	TIR_transposon	98	90	2	16	5,8	158	95	0
Os1463_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	957	88	4	11	5,8	1135	86	0
Os1489#DNAnona/hAT	DNAnona/hAT	TIR_transposon	751	83	18	7	5,8	179	86	0
Os1523#DNAauto/hAT	DNAauto/hAT	TIR_transposon	685	90	10	20	5,8	3488	83	0
Os1524#DNAauto/hAT	DNAauto/hAT	TIR_transposon	454	93	5	14	5,8	1862	84	0
Os1550#DNAauto/hAT	DNAauto/hAT	TIR_transposon	130	91	15	16	5,8	3815	91	0
Os1582#DNAnona/hAT	DNAnona/hAT	TIR_transposon	872	84	14	11	5,8	236	88	0
Os1592#DNAnona/hAT	DNAnona/hAT	TIR_transposon	73	91	4	7	5,8	223	96	0
Os1599#DNAnona/hAT	DNAnona/hAT	TIR_transposon	863	94	10	13	5,8	788	92	0
Os1604#DNAnona/hAT	DNAnona/hAT	TIR_transposon	525	87	5	6	5,8	590	84	0
Os1616#DNAnona/hAT	DNAnona/hAT	TIR_transposon	36	94	3	14	5,8	729	97	0
Os1669#DNAnona/hAT	DNAnona/hAT	TIR_transposon	843	88	4	18	5,8	437	86	0
Os1671#DNAnona/hAT	DNAnona/hAT	TIR_transposon	227	87	13	13	5,8	181	90	0
Os1672#DNAnona/hAT	DNAnona/hAT	TIR_transposon	285	85	17	19	5,8	601	85	0
Os1689#DNAnona/hAT	DNAnona/hAT	TIR_transposon	934	87	6	11	5,8	236	81	0
Os1695#DNAauto/hAT	DNAauto/hAT	TIR_transposon	991	85	3	11	5,8	4551	93	0
Os1710#DNAnona/hAT	DNAnona/hAT	TIR_transposon	581	84	11	20	5,8	437	82	0
Os1722#DNAnona/hAT	DNAnona/hAT	TIR_transposon	317	86	7	20	5,8	606	89	0
Os1734#DNAnona/hAT	DNAnona/hAT	TIR_transposon	952	86	7	20	5,8	647	96	0
Os1751#DNAnona/hAT	DNAnona/hAT	TIR_transposon	876	83	15	17	5,8	289	89	0
Os1758#DNAnona/hAT	DNAnona/hAT	TIR_transposon	232	83	16	14	5,8	464	98	0
Os1759#DNAnona/hAT	DNAnona/hAT	TIR_transposon	278	86	15	19	5,8	850	98	0
Os1772#DNAnona/hAT	DNAnona/hAT	TIR_transposon	84	95	18	7	5,8	950	90	0
Os1776#DNAnona/hAT	DNAnona/hAT	TIR_transposon	11	88	5	20	5,8	497	91	0
Os1779#DNAnona/hAT	DNAnona/hAT	TIR_transposon	388	95	2	7	5,8	754	86	0
Os1790#DNAnona/hAT	DNAnona/hAT	TIR_transposon	288	95	20	13	5,8	679	85	0
Os1799#DNAnona/hAT	DNAnona/hAT	TIR_transposon	542	81	17	5	5,8	234	93	0
Os1820#DNAnona/hAT	DNAnona/hAT	TIR_transposon	683	88	13	19	5,8	278	97	0
Os1834#DNAnona/hAT	DNAnona/hAT	TIR_transposon	20	87	10	12	5,8	236	95	0
Os1865#DNAnona/hAT	DNAnona/hAT	TIR_transposon	699	91	11	17	5,8	178	81	0
Os1927#DNAnona/hAT	DNAnona/hAT	TIR_transposon	90	92	11	17	5,8	1008	83	0
Os1931#DNAnona/hAT	DNAnona/hAT	TIR_transposon	816	91	3	20	5,8	3930	83	0
Os1944_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	188	81	14	17	5,8	901	93	0
Os1999#DNAnona/hAT	DNAnona/hAT	TIR_transposon	639	93	13	7	5,8	996	86	0
Os2008#DNAnona/hAT	DNAnona/hAT	TIR_transposon	509	94	2	11	5,8	182	88	0
Os2014#DNAnona/hAT	DNAnona/hAT	TIR_transposon	245	95	19	15	5,8	426	81	0
Os2019#DNAnona/hAT	DNAnona/hAT	TIR_transposon	854	90	20	9	5,8	963	86	0
Os2022#DNAnona/hAT	DNAnona/hAT	TIR_transposon	500	80	18	15	5,8	632	83	0
Os2046#DNAnona/hAT	DNAnona/hAT	TIR_transposon	551	91	3	16	5,8	3256	80	0
Os2053#DNAnona/hAT	DNAnona/hAT	TIR_transposon	387	81	20	14	5,8	473	92	0
Os2054#DNAnona/hAT	DNAnona/hAT	TIR_transposon	57	80	3	15	5,8	510	94	0
Os2057#DNAnona/hAT	DNAnona/hAT	TIR_transposon	296	83	8	6	5,8	458	97	0
Os2059#DNAnona/hAT	DNAnona/hAT	TIR_transposon	393	87	4	8	5,8	426	85	0
Os2062#DNAnona/hAT	DNAnona/hAT	TIR_transposon	949	81	17	15	5,8	540	85	0
Os2067#DNAnona/hAT	DNAnona/hAT	TIR_transposon	516	82	2	9	5,8	250	82	0
Os2075#DNAnona/hAT	DNAnona/hAT	TIR_transposon	426	81	5	16	5,8	415	80	0
Os2106#DNAnona/hAT	DNAnona/hAT	TIR_transposon	205	90	20	6	5,8	3796	93	0
Os2112#DNAnona/hAT	DNAnona/hAT	TIR_transposon	427	86	13	15	5,8	1008	94	0
Os2120#DNAnona/hAT	DNAnona/hAT	TIR_transposon	177	88	1	5	5,8	409	89	0
Os2127#DNAnona/hAT	DNAnona/hAT	TIR_transposon	690	94	6	15	5,8	992	98	0
Os2152#DNAnona/hAT	DNAnona/hAT	TIR_transposon	400	86	15	8	5,8	155	83	0
Os2164#DNAnona/hAT	DNAnona/hAT	TIR_transposon	453	93	3	19	5,8	943	87	0
Os2198#DNAnona/hAT	DNAnona/hAT	TIR_transposon	562	88	8	9	5,8	1027	88	0
Os2207#DNAnona/hAT	DNAnona/hAT	TIR_transposon	487	89	2	18	5,8	2353	80	0
Os2209#DNAnona/hAT	DNAnona/hAT	TIR_transposon	367	82	15	19	5,8	828	95	0
Os2227#DNAnona/hAT	DNAnona/hAT	TIR_transposon	772	91	8	9	5,8	1047	89	0
Os2255#DNAnona/hAT	DNAnona/hAT	TIR_transposon	825	92	12	5	5,8	768	87	0
Os2264#DNAnona/hAT	DNAnona/hAT	TIR_transposon	520	89	5	17	5,8	429	83	0
Os2267#DNAnona/hAT	DNAnona/hAT	TIR_transposon	575	90	1	18	5,8	425	88	0
Os2295#DNAauto/hAT	DNAauto/hAT	TIR_transposon	445	93	6	20	5,8	3310	80	0
Os2348#DNAnona/hAT	DNAnona/hAT	TIR_transposon	732	85	7	20	5,8	2241	97	0
Os2420#DNAnona/hAT	DNAnona/hAT	TIR_transposon	642	94	19	13	5,8	568	98	0
Os2430#DNAauto/hAT	DNAauto/hAT	TIR_transposon	356	83	13	17	5,8	3806	94	0
Os2485#DNAnona/hAT	DNAnona/hAT	TIR_transposon	91	84	11	9	5,8	756	93	0
Os2505#DNAnona/hAT	DNAnona/hAT	TIR_transposon	710	84	16	7	5,8	943	87	0
Os2522#DNAnona/hAT	DNAnona/hAT	TIR_transposon	648	84	13	10	5,8	966	85	0
Os2523#DNAnona/hAT	DNAnona/hAT	TIR_transposon	970	83	7	19	5,8	271	86	0
Os2524#DNAnona/hAT	DNAnona/hAT	TIR_transposon	522	83	12	13	5,8	498	96	0
Os2530#DNAnona/hAT	DNAnona/hAT	TIR_transposon	439	93	14	8	5,8	3333	86	0
Os2557#DNAnona/hAT	DNAnona/hAT	TIR_transposon	797	90	5	5	5,8	987	88	0
Os2562#DNAnona/hAT	DNAnona/hAT	TIR_transposon	71	84	5	10	5,8	299	89	0
Os2612#DNAnona/hAT	DNAnona/hAT	TIR_transposon	333	93	11	11	5,8	819	93	0
Os2638#DNAnona/hAT	DNAnona/hAT	TIR_transposon	355	93	9	11	5,8	990	95	0
Os2689#DNAnona/hAT	DNAnona/hAT	TIR_transposon	952	85	18	13	5,8	424	88	0
Os2720#DNAnona/hAT	DNAnona/hAT	TIR_transposon	367	94	16	20	5,8	445	90	0
Os2721#DNAnona/hAT	DNAnona/hAT	TIR_transposon	881	86	2	5	5,8	420	86	0
Os2790#DNAnona/hAT	DNAnona/hAT	TIR_transposon	730	89	6	16	5,8	969	86	0
Os2795#DNAnona/hAT	DNAnona/hAT	TIR_transposon	419	95	19	5	5,8	612	93	0
Os2824#DNAnona/hAT	DNAnona/hAT	TIR_transposon	592	93	11	10	5,8	573	81	0
Os2837#DNAnona/hAT	DNAnona/hAT	TIR_transposon	785	90	15	11	5,8	644	91	0
Os2892#DNAnona/hAT	DNAnona/hAT	TIR_transposon	341	91	8	20	5,8	952	83	0
Os2893#DNAnona/hAT	DNAnona/hAT	TIR_transposon	169	93	19	5	5,8	528	83	0
Os2900#DNAnona/hAT	DNAnona/hAT	TIR_transposon	868	93	16	14	5,8	860	92	0
Os2901#DNAnona/hAT	DNAnona/hAT	TIR_transposon	471	86	14	14	5,8	778	87	0
Os2947_ICL#DNAnona/hAT	DNAnona/hAT	TIR_transposon	711	93	11	6	5,8	3204	96	0
Os2963#DNAnona/hAT	DNAnona/hAT	TIR_transposon	581	95	16	17	5,8	681	80	0
Os3043#DNAnona/hAT	DNAnona/hAT	TIR_transposon	645	82	20	16	5,8	975	89	0
Os3281#DNAauto/hAT	DNAauto/hAT	TIR_transposon	905	87	18	10	5,8	4786	93	0
Os3283#DNAnona/hAT	DNAnona/hAT	TIR_transposon	159	89	11	5	5,8	884	91	0
Os3287#DNAauto/hAT	DNAauto/hAT	TIR_transposon	446	84	6	8	5,8	6090	97	0
Os3288#DNAnona/hAT	DNAnona/hAT	TIR_transposon	636	89	16	19	5,8	2573	81	0
Os3293#DNAauto/hAT	DNAauto/hAT	TIR_transposon	940	82	18	18	5,8	4349	88	0
Os3294#DNAauto/hAT	DNAauto/hAT	TIR_transposon	423	93	9	6	5,8	3746	84	0
Os3323#DNAnona/hAT	DNAnona/hAT	TIR_transposon	556	94	7	13	5,8	1110	91	0
Os3397#DNAnona/hAT	DNAnona/hAT	TIR_transposon	417	92	18	8	5,8	957	90	0
Os3406#DNAnona/hAT	DNAnona/hAT	TIR_transposon	597	84	11	15	5,8	1098	84	0
Os3407#DNAnona/hAT	DNAnona/hAT	TIR_transposon	529	84	13	6	5,8	1219	89	0
Os3419#DNAnona/hAT	DNAnona/hAT	TIR_transposon	194	88	10	5	5,8	651	86	0
Os3420#DNAnona/hAT	DNAnona/hAT	TIR_transposon	903	81	8	8	5,8	546	97	0
Os3421#DNAnona/hAT	DNAnona/hAT	TIR_transposon	524	91	4	18	5,8	1024	97	0
Os3422#DNAnona/hAT	DNAnona/hAT	TIR_transposon	970	86	7	11	5,8	1093	83	0
Os3423#DNAnona/hAT	DNAnona/hAT	TIR_transposon	592	81	20	16	5,8	1323	98	0
Os3424#DNAnona/hAT	DNAnona/hAT	TIR_transposon	35	82	5	16	5,8	492	89	0
Os3426#DNAnona/hAT	DNAnona/hAT	TIR_transposon	813	87	13	12	5,8	906	88	0
Os3434#DNAnona/hAT	DNAnona/hAT	TIR_transposon	650	87	13	16	5,8	1836	80	0
Os3435#DNAnona/hAT	DNAnona/hAT	TIR_transposon	42	83	17	8	5,8	622	94	0
Os3439#DNAauto/hAT	DNAauto/hAT	TIR_transposon	20	90	14	18	5,8	3624	93	0
Os3519#DNAauto/hAT	DNAauto/hAT	TIR_transposon	369	91	16	18	5,8	4158	98	0
Os3520#DNAnona/hAT	DNAnona/hAT	TIR_transposon	177	92	9	18	5,8	664	94	0
Os3521#DNAnona/hAT	DNAnona/hAT	TIR_transposon	110	91	6	10	5,8	1222	96	0
Os3522#DNAnona/hAT	DNAnona/hAT	TIR_transposon	233	88	6	6	5,8	3123	81	0
Os3524#DNAnona/hAT	DNAnona/hAT	TIR_transposon	241	83	8	6	5,8	630	82	0
Os3527_ICR#DNAnona/hAT	DNAnona/hAT	TIR_transposon	188	93	3	9	5,8	1092	97	0
Os3532#DNAauto/hAT	DNAauto/hAT	TIR_transposon	588	80	10	17	5,8	4453	88	0
Os3533#DNAnona/hAT	DNAnona/hAT	TIR_transposon	154	95	4	16	5,8	937	85	0
Os3539#DNAnona/hAT	DNAnona/hAT	TIR_transposon	335	83	16	12	5,8	790	88	0
Os3541#DNAnona/hAT	DNAnona/hAT	TIR_transposon	334	83	19	7	5,8	646	96	0
Os3550#DNAnona/hAT	DNAnona/hAT	TIR_transposon	501	90	11	16	5,8	524	82	0
Os3555#DNAnona/hAT	DNAnona/hAT	TIR_transposon	697	86	17	15	5,8	826	83	0
Os3565#DNAnona/hAT	DNAnona/hAT	TIR_transposon	327	81	16	10	5,8	517	89	0
Os3569#DNAnona/hAT	DNAnona/hAT	TIR_transposon	196	90	5	18	5,8	818	94	0
Os3571#DNAnona/hAT	DNAnona/hAT	TIR_transposon	186	82	2	20	5,8	1900	98	0
Os3594#DNAnona/hAT	DNAnona/hAT	TIR_transposon	430	90	18	9	5,8	837	80	0
Os3646#DNAauto/hAT	DNAauto/hAT	TIR_transposon	582	91	3	13	5,8	3482	94	0
Os3651#DNAauto/hAT	DNAauto/hAT	TIR_transposon	167	93	2	16	5,8	3356	85	0
Os3652#DNAnona/hAT	DNAnona/hAT	TIR_transposon	736	88	5	8	5,8	2501	85	0
ATENSPM1#DNA/CACTA	DNA/CACTA	TIR_transposon	26	82	17	5	2,4	4548	94	0
ATENSPM10#DNA/CACTA	DNA/CACTA	TIR_transposon	748	93	11	14	2,4	8272	87	0
ATENSPM11#DNA/CACTA	DNA/CACTA	TIR_transposon	724	93	9	8	2,4	8144	88	0
ATENSPM12#DNA/CACTA	DNA/CACTA	TIR_transposon	188	89	2	10	2,4	9337	81	0
ATENSPM1A#DNA/CACTA	DNA/CACTA	TIR_transposon	365	94	9	11	2,4	4279	92	0
ATENSPM2#DNA/CACTA	DNA/CACTA	TIR_transposon	145	93	12	9	2,4	8253	97	0
ATENSPM3#DNA/CACTA	DNA/CACTA	TIR_transposon	912	80	6	17	2,4	8456	82	0
ATENSPM4#DNA/CACTA	DNA/CACTA	TIR_transposon	594	84	7	5	2,4	4855	81	0
ATENSPM5#DNA/CACTA	DNA/CACTA	TIR_transposon	535	95	18	18	2,4	8717	97	0
ATENSPM6#DNA/CACTA	DNA/CACTA	TIR_transposon	419	84	10	8	2,4	8825	86	0
ATENSPM7#DNA/CACTA	DNA/CACTA	TIR_transposon	461	83	16	8	2,4	8535	94	0
ATENSPM8#DNA/CACTA	DNA/CACTA	TIR_transposon	863	88	16	19	2,4	2375	85	0
ATENSPM9#DNA/CACTA	DNA/CACTA	TIR_transposon	194	88	16	6	2,4	9233	83	0
Chester-1#DNA/CACTA	DNA/CACTA	TIR_transposon	813	83	8	10	2,4	8216	94	0
Os0048#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	448	95	1	20	2,4	829	94	0
Os0051#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	386	91	9	14	2,4	1415	82	0
Os0052#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	750	82	9	8	2,4	9838	89	0
Os0129#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	237	92	13	20	2,4	11635	91	0
Os0257#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	881	80	5	13	2,4	966	88	0
Os0260#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	143	85	10	13	2,4	661	91	0
Os0279#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	497	83	2	13	2,4	1081	85	0
Os0286#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	231	95	18	20	2,4	912	95	0
Os0291#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	832	92	14	7	2,4	1918	88	0
Os0315#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	624	87	11	11	2,4	2276	86	0
Os0327#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	712	86	16	19	2,4	1568	85	0
Os0343#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	429	94	4	8	2,4	921	86	0
Os0405#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	660	94	10	8	2,4	10764	83	0
Os0440#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	403	88	6	7	2,4	5705	98	0
Os0488#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	932	84	19	8	2,4	6164	84	0
Os0493#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	205	81	2	18	2,4	796	98	0
Os0494#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	466	91	12	11	2,4	10595	96	0
Os0649#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	26	81	16	20	2,4	1691	82	0
Os0681#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	587	91	19	8	2,4	8497	84	0
Os0713#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	218	94	12	9	2,4	1230	92	0
Os0765#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	314	88	6	12	2,4	1306	95	0
Os0836#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	721	88	5	19	2,4	1269	91	0
Os0898#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	152	95	11	6	2,4	11313	98	0
Os0924#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	68	81	11	16	2,4	4585	87	0
Os0925#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	804	83	16	11	2,4	436	93	0
Os1025#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	625	82	9	8	2,4	1687	89	0
Os1080#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	311	80	14	19	2,4	1046	95	0
Os1156#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	317	80	2	14	2,4	10744	97	0
Os1278#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	870	91	10	5	2,4	2234	93	0
Os1279#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	891	88	17	18	2,4	13602	98	0
Os1303#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	503	91	3	16	2,4	233	94	0
Os1318#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	321	83	8	10	2,4	2658	85	0
Os1329#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	624	92	4	12	2,4	684	88	0
Os1336#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	23	86	3	6	2,4	668	82	0
Os1395#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	757	89	13	6	2,4	641	96	0
Os1442#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	546	90	20	11	2,4	4168	98	0
Os1503#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	161	80	18	12	2,4	373	93	0
Os1510#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	844	94	16	11	2,4	8872	91	0
Os1544#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	269	80	19	10	2,4	4625	93	0
Os1606#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	268	81	8	14	2,4	634	86	0
Os1622#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	777	92	19	10	2,4	9998	81	0
Os1639#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	834	95	1	11	2,4	119	95	0
Os1640#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	687	83	11	19	2,4	1827	84	0
Os1674#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	145	91	9	16	2,4	351	84	0
Os1675#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	780	84	20	13	2,4	11201	94	0
Os1698#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	635	89	8	19	2,4	553	94	0
Os1829#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	246	83	3	16	2,4	1107	81	0
Os1905#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	934	84	15	14	2,4	732	85	0
Os1933#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	751	89	4	18	2,4	1276	90	0
Os2009#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	928	84	10	8	2,4	1135	89	0
Os2026#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	113	94	16	11	2,4	2465	82	0
Os2029#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	886	92	19	16	2,4	1167	86	0
Os2063#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	564	92	14	5	2,4	5016	92	0
Os2217#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	117	87	15	8	2,4	3270	88	0
Os2240#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	350	85	18	8	2,4	12737	80	0
Os2247#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	474	80	19	12	2,4	898	94	0
Os2293#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	710	92	9	8	2,4	2749	86	0
Os2296#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	68	83	16	16	2,4	4052	95	0
Os2340#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	210	88	1	8	2,4	84	84	0
Os2480#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	499	86	10	5	2,4	8632	93	0
Os2504#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	58	89	18	17	2,4	455	95	0
Os2506#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	232	91	12	11	2,4	780	93	0
Os2544#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	107	80	4	9	2,4	698	93	0
Os2569#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	117	92	10	11	2,4	1055	85	0
Os2586#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	671	90	11	6	2,4	2078	94	0
Os2597#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	180	95	17	5	2,4	1035	91	0
Os2635#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	479	86	8	5	2,4	168	83	0
Os2647#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	583	82	3	8	2,4	837	82	0
Os2719#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	690	89	6	15	2,4	4537	83	0
Os2730#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	357	85	2	14	2,4	2176	97	0
Os2747#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	148	87	18	5	2,4	260	84	0
Os2771#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	736	87	16	15	2,4	525	89	0
Os2816#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	370	94	20	17	2,4	1242	80	0
Os2819#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	721	95	4	13	2,4	273	95	0
Os2826#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	216	95	8	9	2,4	539	84	0
Os2833#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	593	85	2	16	2,4	3011	93	0
Os2959#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	618	82	13	13	2,4	2027	89	0
Os2970#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	217	95	20	5	2,4	5832	81	0
Os2981#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	995	81	17	11	2,4	429	82	0
Os3001#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	261	85	20	5	2,4	994	90	0
Os3004#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	418	81	13	18	2,4	1021	91	0
Os3007#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	620	92	4	11	2,4	1049	89	0
Os3008#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	107	89	4	20	2,4	3362	93	0
Os3021#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	776	92	8	11	2,4	695	82	0
Os3079#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	940	83	8	13	2,4	1598	83	0
Os3120#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	964	88	18	10	2,4	994	90	0
Os3279#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	331	94	15	19	2,4	1118	92	0
Os3280#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	766	92	20	15	2,4	11652	91	0
Os3285#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	122	86	11	13	2,4	8216	90	0
Os3297#DNAauto/CACTA	DNAauto/CACTA	TIR_transposon	785	80	19	19	2,4	3131	82	0
Os3430#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	92	93	19	6	2,4	2944	80	0
Os3432#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	591	84	3	13	2,4	1420	88	0
Os3543#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	196	82	8	16	2,4	3667	96	0
Os3551#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	823	83	20	19	2,4	1612	86	0
Os3557#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	339	91	11	19	2,4	1317	83	0
Os3560#DNAnona/CACTA	DNAnona/CACTA	TIR_transposon	272	86	5	13	2,4	1288	96	0
ATIS112A#DNA/Harbinger	DNA/Harbinger	TIR_transposon	678	82	19	6	3,3	5099	80	0
HARBINGER#DNA/Harbinger	DNA/Harbinger	TIR_transposon	608	92	3	13	3,3	5382	88	0
SIMPLEGUY1#DNA/Harbinger	DNA/Harbinger	TIR_transposon	36	83	6	15	3,3	1068	87	0
ARNOLDY1#DNA/MuDR	DNA/MuDR	TIR_transposon	979	93	1	16	8,9	1936	93	0
AT10MU1#DNA/MuDR	DNA/MuDR	TIR_transposon	73	92	20	5	8,9	3770	91	0
AT9MU1#DNA/MuDR	DNA/MuDR	TIR_transposon	794	85	11	12	8,9	2102	83	0
AT9TSD1#DNA/MuDR	DNA/MuDR	TIR_transposon	208	88	3	19	8,9	2216	84	0
ATDNA1T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	148	85	13	12	8,9	3552	93	0
ATDNA2T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	924	94	17	9	8,9	1596	97	0
